DATAFLOW,REF_AREA,FREQ,METHODOLOGY,MEASURE,UNIT_MEASURE,EXPENDITURE,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,BASE_PER,DURABILITY,DECIMALS
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,PC,_T,N,G1,2017,5.186187,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,PC,_T,N,G1,2018,4.509872,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,PC,_T,N,G1,2019,4.102851,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,PC,_T,N,G1,2020,3.232388,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,PC,_T,N,G1,2021,4.618745,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,PC,_T,N,G1,2022,7.039873,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,PC,_T,N,G1,2023,6.075244,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,PC,_T,N,G1,2024,4.361153,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,PC,_T,N,G1,2015,0.6002482,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,PC,_T,N,G1,2016,0.3166667,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,PC,_T,N,G1,2017,1.381459,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,PC,_T,N,G1,2018,1.703498,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,PC,_T,N,G1,2019,2.633699,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,PC,_T,N,G1,2020,1.27246,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,PC,_T,N,G1,2021,2.67572,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,PC,_T,N,G1,2022,10.00121,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,PC,_T,N,G1,2023,3.838393,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,PC,_T,N,G1,2024,3.347543,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,PC,_T,N,G1,2025,3.259577,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,PC,_T,N,G1,2015,0.03878675,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,PC,_T,N,G1,2016,-0.09406886,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,PC,_T,N,G1,2017,1.226533,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,PC,_T,N,G1,2015,0.4747432,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,PC,_T,N,G1,2016,0.2908333,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,PC,_T,N,G1,2017,1.7308,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,PC,_T,N,G1,2018,1.528195,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,PC,_T,N,G1,2019,1.743321,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,PC,_T,N,G1,2020,0.8199573,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,PC,_T,N,G1,2021,2.52692,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,PC,_T,N,G1,2022,6.336008,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,PC,_T,N,G1,2023,3.741404,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,PC,_T,N,G1,2024,2.051133,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,PC,_T,N,G1,2025,2.257238,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,PC,_T,N,G1,2015,2.720641,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,PC,_T,N,G1,2016,2.821708,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,PC,_T,N,G1,2017,6.041456,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,PC,_T,N,G1,2018,4.899351,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,PC,_T,N,G1,2019,3.635961,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,PC,_T,N,G1,2020,3.396834,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,PC,_T,N,G1,2021,5.689209,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,PC,_T,N,G1,2022,7.896276,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,PC,_T,N,G1,2023,5.527961,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,PC,_T,N,G1,2015,-0.05833333,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,PC,_T,N,G1,2016,0.075,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,PC,_T,N,G1,2017,0.1666667,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,PC,_T,N,G1,2018,0.1,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,PC,_T,N,G1,2019,0.2666667,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,PC,_T,N,G1,2020,0.1916667,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,PC,_T,N,G1,2021,0.7,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,PC,_T,N,G1,2022,1.3,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,PC,_T,N,G1,2023,0.5,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,PC,_T,N,G1,2024,0.3833333,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,PC,_T,N,G1,2025,0.1916667,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,N,CPI,PC,_T,N,G1,2015,-0.04678474,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,N,CPI,PC,_T,N,G1,2016,0.9842693,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,N,CPI,PC,_T,N,G1,2017,1.794499,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,N,CPI,PC,_T,N,G1,2018,1.953535,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,N,CPI,PC,_T,N,G1,2019,1.784151,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,N,CPI,PC,_T,N,G1,2020,0.4973673,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,N,CPI,PC,_T,N,G1,2021,2.163197,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,N,CPI,PC,_T,N,G1,2022,8.369291,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,N,CPI,PC,_T,N,G1,2023,8.548625,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,N,CPI,PC,_T,N,G1,2024,2.835817,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,N,CPI,PC,_T,N,G1,2025,0.6798693,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,N,CPI,PC,_T,N,G1,2015,7.670854,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,N,CPI,PC,_T,N,G1,2016,7.775134,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,N,CPI,PC,_T,N,G1,2017,11.14431,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,N,CPI,PC,_T,N,G1,2018,16.33246,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,N,CPI,PC,_T,N,G1,2015,-0.464499,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,N,CPI,PC,_T,N,G1,2016,-1.125,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,N,CPI,PC,_T,N,G1,2017,1.129372,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,N,CPI,PC,_T,N,G1,2018,1.500125,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,N,CPI,PC,_T,N,G1,2019,0.7718204,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,N,CPI,PC,_T,N,G1,2022,10.78058,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,N,CPI,PC,_T,N,G1,2023,7.941282,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,N,CPI,PC,_T,N,G1,2024,2.972005,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,N,CPI,PC,_T,N,G1,2025,3.691535,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IDN,A,N,CPI,PC,_T,N,G1,2015,6.363121,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IDN,A,N,CPI,PC,_T,N,G1,2016,3.525805,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IDN,A,N,CPI,PC,_T,N,G1,2017,3.808798,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IDN,A,N,CPI,PC,_T,N,G1,2018,3.198346,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IDN,A,N,CPI,PC,_T,N,G1,2019,3.030587,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IDN,A,N,CPI,PC,_T,N,G1,2020,1.919834,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IDN,A,N,CPI,PC,_T,N,G1,2021,1.56008,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IDN,A,N,CPI,PC,_T,N,G1,2022,4.209456,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IDN,A,N,CPI,PC,_T,N,G1,2023,3.669401,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IDN,A,N,CPI,PC,_T,N,G1,2025,1.913334,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),RUS,A,N,CPI,PC,_T,N,G1,2015,15.5344,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),RUS,A,N,CPI,PC,_T,N,G1,2016,7.042436,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),RUS,A,N,CPI,PC,_T,N,G1,2017,3.683334,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),RUS,A,N,CPI,PC,_T,N,G1,2018,2.878305,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),RUS,A,N,CPI,PC,_T,N,G1,2019,4.470367,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),RUS,A,N,CPI,PC,_T,N,G1,2020,3.38166,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),RUS,A,N,CPI,PC,_T,N,G1,2021,6.694456,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SAU,A,N,CPI,PC,_T,N,G1,2015,1.204692,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SAU,A,N,CPI,PC,_T,N,G1,2016,2.06741,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SAU,A,N,CPI,PC,_T,N,G1,2017,-0.8364107,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SAU,A,N,CPI,PC,_T,N,G1,2018,2.45719,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SAU,A,N,CPI,PC,_T,N,G1,2019,-2.093341,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SAU,A,N,CPI,PC,_T,N,G1,2020,3.445467,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SAU,A,N,CPI,PC,_T,N,G1,2021,3.06329,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SAU,A,N,CPI,PC,_T,N,G1,2022,2.474074,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SAU,A,N,CPI,PC,_T,N,G1,2023,2.327085,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SAU,A,N,CPI,PC,_T,N,G1,2024,1.687921,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,PC,_T,N,G1,2015,0.2927033,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,PC,_T,N,G1,2016,0.6462373,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,PC,_T,N,G1,2017,1.850787,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,PC,_T,N,G1,2018,1.598298,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,PC,_T,N,G1,2019,1.619632,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,PC,_T,N,G1,2020,1.714562,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,PC,_T,N,G1,2021,3.941121,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,PC,_T,N,G1,2022,7.172225,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,PC,_T,N,G1,2023,5.733163,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,PC,_T,N,G1,2024,2.922798,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,PC,_T,N,G1,2025,2.839796,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IND,A,N,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IND,A,N,CPI,IX,_T,N,_Z,2016,104.941,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IND,A,N,CPI,IX,_T,N,_Z,2017,107.555,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IND,A,N,CPI,IX,_T,N,_Z,2018,112.7829,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IND,A,N,CPI,IX,_T,N,_Z,2019,121.4217,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IND,A,N,CPI,IX,_T,N,_Z,2020,128.1744,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IND,A,N,CPI,IX,_T,N,_Z,2021,134.4423,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IND,A,N,CPI,IX,_T,N,_Z,2022,142.3749,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IND,A,N,CPI,IX,_T,N,_Z,2023,150.2801,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IND,A,N,CPI,IX,_T,N,_Z,2024,155.9909,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IND,A,N,CPI,IX,_T,N,_Z,2025,160.352,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,IX,_T,N,_Z,2016,106.6029,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,IX,_T,N,_Z,2017,112.1315,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,IX,_T,N,_Z,2018,117.1885,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,IX,_T,N,_Z,2019,121.9966,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,IX,_T,N,_Z,2020,125.94,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,IX,_T,N,_Z,2021,131.7569,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,IX,_T,N,_Z,2022,141.0324,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,IX,_T,N,_Z,2023,149.6004,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ZAF,A,N,CPI,IX,_T,N,_Z,2024,156.1247,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,_T,N,_Z,2016,100.3167,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,_T,N,_Z,2017,101.7025,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,_T,N,_Z,2018,103.435,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,_T,N,_Z,2019,106.1592,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,_T,N,_Z,2020,107.51,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,_T,N,_Z,2021,110.3867,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,_T,N,_Z,2022,121.4267,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,_T,N,_Z,2023,126.0875,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,_T,N,_Z,2024,130.3083,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,_T,N,_Z,2025,134.5558,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,N,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,N,CPI,IX,_T,N,_Z,2016,107.7751,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,N,CPI,IX,_T,N,_Z,2017,119.7859,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,N,CPI,IX,_T,N,_Z,2018,139.3499,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,_T,N,_Z,2015,99.96904,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,_T,N,_Z,2016,99.875,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,_T,N,_Z,2017,101.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,_T,N,_Z,2016,100.2908,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,_T,N,_Z,2017,102.0267,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,_T,N,_Z,2018,103.5858,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,_T,N,_Z,2019,105.3917,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,_T,N,_Z,2020,106.2558,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,_T,N,_Z,2021,108.9408,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,_T,N,_Z,2022,115.8433,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,_T,N,_Z,2023,120.1775,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,_T,N,_Z,2024,122.6425,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,_T,N,_Z,2025,125.4108,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,_T,N,_Z,2016,102.8217,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,_T,N,_Z,2017,109.0336,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,_T,N,_Z,2018,114.3756,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,_T,N,_Z,2019,118.5342,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,_T,N,_Z,2020,122.5606,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,_T,N,_Z,2021,129.5334,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,_T,N,_Z,2022,139.7617,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,_T,N,_Z,2023,147.4877,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,_T,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,_T,N,_Z,2016,99.33524,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,_T,N,_Z,2017,101.3974,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,_T,N,_Z,2018,103.2357,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,_T,N,_Z,2019,105.5352,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,_T,N,_Z,2020,109.0965,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,_T,N,_Z,2021,114.6113,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,_T,N,_Z,2022,131.1491,A,,2015,,2
