DATAFLOW,FREQ,REF_AREA,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,ADJUSTMENT,SECTOR,ACCOUNTING_ENTRY,TRANSACTION,INSTR_ASSET,PRICE_BASE,TRANSFORMATION,REF_YEAR_PRICE,BASE_PER,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2020-Q4,203.32,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2021-Q1,207.34,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2021-Q2,207.03,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2021-Q3,206.84,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2021-Q4,208.52,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2022-Q1,204.74,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2022-Q2,200.88,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2022-Q3,198.78,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2022-Q4,197.13,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2023-Q1,198.17,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2023-Q2,196.1,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2023-Q3,191.87,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2023-Q4,196.08,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2024-Q1,192.78,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2024-Q2,194.91,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2024-Q3,194.05,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,PRT,LES1M_BF90,PT_B6G_S1M,2024-Q4,193.67,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2015-Q1,215.95,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2015-Q2,209.96,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2015-Q3,202.21,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2015-Q4,227.18,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2016-Q1,222.59,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2016-Q2,221.23,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2016-Q3,224.63,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2016-Q4,224.74,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2017-Q1,233.14,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2017-Q2,232.44,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2017-Q3,227.72,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2017-Q4,225.22,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2018-Q1,220.66,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2018-Q2,224.82,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2018-Q3,220.07,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2018-Q4,213.37,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2019-Q1,223.53,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2019-Q2,224.54,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2019-Q3,222,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2019-Q4,223.19,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2020-Q1,213.83,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2020-Q2,231.66,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2020-Q3,231.72,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2020-Q4,243.1,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2021-Q1,250.95,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2021-Q2,252.21,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2021-Q3,248.45,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2021-Q4,250.99,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2022-Q1,242.9,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2022-Q2,238.82,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2022-Q3,228.7,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2022-Q4,237.28,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2023-Q1,241.62,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2023-Q2,240.33,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2023-Q3,227.35,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2023-Q4,231.98,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2024-Q1,232.24,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2024-Q2,232.62,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2024-Q3,234.11,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,ESP,LES1M_BF90,PT_B6G_S1M,2024-Q4,235.71,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2015-Q1,413.23,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2015-Q2,402.6,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2015-Q3,393.57,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2015-Q4,402.79,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2016-Q1,397.73,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2016-Q2,393.98,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2016-Q3,415.08,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2016-Q4,422.68,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2017-Q1,445.62,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2017-Q2,441.46,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2017-Q3,442.23,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2017-Q4,429.09,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2018-Q1,423.69,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2018-Q2,440.34,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2018-Q3,448.23,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2018-Q4,405.88,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2019-Q1,437.1,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2019-Q2,448.37,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2019-Q3,454.04,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2019-Q4,470.88,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2020-Q1,432.56,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2020-Q2,476.12,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2020-Q3,505.34,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2020-Q4,522.58,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2021-Q1,550.65,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2021-Q2,560.17,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2021-Q3,554.89,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2021-Q4,583.12,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2022-Q1,542.7,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2022-Q2,474.67,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2022-Q3,455.58,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2022-Q4,461.31,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2023-Q1,481.56,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2023-Q2,485.8,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2023-Q3,462.24,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2023-Q4,477.54,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2024-Q1,515.25,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2024-Q2,525.1,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2024-Q3,531.5,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,SWE,LES1M_BF90,PT_B6G_S1M,2024-Q4,525.71,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2015-Q1,348.61,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2015-Q2,331.64,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2015-Q3,345.38,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2015-Q4,334.95,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2016-Q1,358.28,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2016-Q2,375.97,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2016-Q3,385.55,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2016-Q4,365.51,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2017-Q1,382.65,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2017-Q2,373.42,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2017-Q3,370.03,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2017-Q4,368.14,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2018-Q1,348.42,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2018-Q2,355.73,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2018-Q3,347.97,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2018-Q4,334.67,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2019-Q1,353.72,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2019-Q2,360.09,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2019-Q3,375.44,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2019-Q4,350.38,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2020-Q1,349.22,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2020-Q2,376.48,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2020-Q3,364.2,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2020-Q4,377.87,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2021-Q1,363.03,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2021-Q2,372.58,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2021-Q3,364.81,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2021-Q4,366.28,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2022-Q1,340.24,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2022-Q2,309.64,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_INDIC(1.0),Q,GBR,LES1M_BF90,PT_B6G_S1M,2022-Q3,275.75,N,S1M,N,LE,BF90,V,C4,,,F,2,A,0
